layer_hash	node_id_hash	x	y
5	1317937	1.980283608720178	3.836747130917934
5	1318120	1.9537087985300332	3.8025875161281366
5	1318137	1.962158484127681	3.776804118831695
5	1317861	1.9890751181075101	3.8545023835471497
5	2534528	1.9481743396851332	3.865300747266621
5	2535151	1.9474292794652994	3.7869489224797337
5	2534652	1.9907224529746612	3.8490754218519094
5	2534546	1.9554273626925014	3.8447641414262126
5	1317946	2.001804554808326	3.801675032220091
5	2534405	1.9589451100316944	3.8043922757025235
5	2534653	1.9904251482618776	3.847729971291434
5	2534529	1.9609305655322185	3.865618826390527
5	2535058	1.9562988812350974	3.9441618110530126
5	2534547	1.9541103938106956	3.8451558266692114
5	2534611	1.987605595511102	3.8420939079705616
5	1318177	1.9696451442443252	3.883463742623387
5	2535098	1.9558555347068618	3.8946593809649093
5	2534943	1.9875225085043757	3.8319977912771876
5	2534681	1.987579461704221	3.8345597258654904
5	1318207	2.0578027292748664	3.854792977237064
5	2534715	1.9777709305003408	3.836575037490611
5	1318015	1.9643744203602405	3.848906897317952
5	1318105	2.0123795078545728	3.8542369808587464
5	2534716	1.9787342831118784	3.835758797190425
5	1317997	2.010613236141859	3.8289989441252
5	2535146	1.8838995218260997	3.9037511538367498
5	2534586	1.9432725083337472	3.863910251185872
5	2534886	1.971411120279106	3.818373396295731
5	2535004	1.9304094179186622	3.7853258942856263
5	2534779	1.9316434741962534	3.8111535226545263
5	2534273	1.9589774228446708	3.863699665050671
5	2534548	1.9537276637180945	3.841873143052388
5	2534912	1.9951077398159869	3.8126327189337075
5	2534274	1.963098901906314	3.857515421742424
5	2534717	1.977786320721962	3.827006655135171
5	2534467	1.993361918122567	3.831972396155435
5	2534225	1.9702663375666767	3.855582811503355
5	2534902	1.9899307859470692	3.822523321888722
5	2534492	2.064914414495037	3.8424772189352803
5	1318003	1.955878079817264	3.845855224459084
5	2534180	1.97891408653828	3.9060156444410414
5	1317940	2.010521053724249	3.835400442565692
5	2534183	1.955518147390868	3.85490130251349
5	2534172	1.9718231580435146	3.8730126182175058
5	1318175	1.9748225062448876	3.8929230332538594
5	2534406	1.9669302627592804	3.8247910053368237
5	2534849	2.0822355288291345	3.8519599837064296
5	1317850	1.9784648887097633	3.8282940479360086
5	2535025	1.9435581927226862	3.7803646802239808
5	2534497	2.0534680897606132	3.8596077334077226
5	2534275	1.9674546523658103	3.854092659786781
5	2534341	1.963635207710136	3.8637722363856772
5	1317843	1.9808825366893603	3.824761439317662
5	2534156	1.9982684883227109	3.8344254727277884
5	1318080	1.9065812013147008	3.7863474410707756
5	1318161	2.0250824349483882	3.798435398318004
5	2534407	1.97963639960906	3.8238530384298115
5	2534894	1.9678597446607966	3.84536581550434
5	2534841	1.987136507043718	3.9219049376161075
5	2534802	1.986271786546963	3.854871323392259
5	1317992	1.9609324101985652	3.844719361946218
5	2534408	1.9576374331771365	3.8054037188267302
5	1318024	1.923311700073398	3.859757133599516
5	2535014	1.937918240347743	3.7991974498409555
5	2534718	1.9639327002128215	3.828818863429322
5	1317820	1.9859819554487357	3.8418347969650575
5	1318039	1.9588485304965324	3.8680806047641543
5	2535156	2.008466948699101	3.814084106424165
5	2534612	1.9954266770819338	3.8154684558499907
5	1317958	1.9581996397213404	3.91905399988583
5	2534376	1.9483797836502994	3.8490306209775507
5	2534682	1.9879512687154628	3.8517653248051675
5	2534409	1.9846180711904224	3.817337443518485
5	1318199	1.9815252261249432	3.834696204958035
5	2534468	1.9967623368379759	3.8336463858025813
5	2534719	1.9833192257576246	3.817911152476513
5	2535090	2.0230411989439596	3.823716410443677
5	2535234	1.9080501411015591	3.9065210643709207
5	2534203	1.9635059982158112	3.831616187268542
5	1317859	1.949511836308001	3.785885137101105
5	2534814	1.9949282695151151	3.855799566743449
5	2534829	1.9731970957355887	3.8437162393434696
5	2535099	1.9597014962458184	3.885427860333859
5	2534697	1.9767381604085026	3.8775349857010926
5	2534887	1.961111602354968	3.829007545046383
5	2534793	2.037266975350805	3.8483493585808524
5	2535240	2.000412817245527	3.8541475700098404
5	1317950	1.9459646046989398	3.8324555804255067
5	2534410	1.9590256304744076	3.807652501258741
5	1318073	1.9074286277220178	3.791745612716304
5	2534307	2.0131255515200883	3.8266608558407147
5	1318106	1.9976701821713039	3.8169035354488807
5	1318232	1.958393741598576	3.94766868683242
5	2534276	1.9634925654896962	3.8591768624390554
5	2534411	1.9742966964781103	3.840002291363119
5	2534895	1.9621962607665482	3.8342234537452753
5	2534549	1.9785530334858685	3.829323067586956
5	2535118	1.953774612028739	3.8779053968077037
5	1317896	1.978628748201887	3.824888478533627
